id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,annual_availability
343866,COSY 1BD WIFI GRACIA CENTRE VIRREIN,1744516,Gràcia,la Vila de Gràcia,41.40544864,2.157194931,Entire home/apt,89,3,326
346018,Room in a flat with Barcelona best view!,1753990,Sant Martí,el Parc i la Llacuna del Poblenou,41.39195702,2.187844874,Private room,60,2,364
348081,Room @ Sagr. Familia Bathroom +WiFi,1764288,Eixample,la Dreta de l'Eixample,41.40022345,2.172331806,Private room,39,2,288
351395,Charming Garden House Apt 3BR Apt,1435464,Eixample,el Fort Pienc,41.39362128,2.181833278,Entire home/apt,125,3,356
352686,Loft duplex penhouse in Gothic area,1785978,Ciutat Vella,el Barri Gòtic,41.37655926,2.178448275,Private room,48,3,12
352772,Elegant Centric Attic WIFI Car Park ,1786501,Eixample,la Nova Esquerra de l'Eixample,41.38083958,2.150472897,Entire home/apt,145,2,359
353640,Great Apartment in Heart of Born,1791076,Ciutat Vella,el Barri Gòtic,41.38109405,2.178548671,Entire home/apt,110,2,258
357576,"Authentic Vintage Home ¨El patio de Gràcia""",1809535,Gràcia,la Vila de Gràcia,41.39994104,2.152110114,Entire home/apt,73,32,183
357958,Private terrace and bathroom & WiFi,1809119,Eixample,l'Antiga Esquerra de l'Eixample,41.38736185,2.15546816,Private room,52,1,43
359196,Central&new PENTHOUSE with TERRACE!,1817722,Sants-Montjuïc,el Poble Sec,41.37460154,2.169787572,Entire home/apt,70,31,295
359277,HABITACION CON BALCON EN RAMBLAS 2,1818044,Ciutat Vella,el Barri Gòtic,41.37769261,2.177616185,Private room,40,2,365
359841,"BacRou, design loft near the sea",1820272,Sant Martí,el Poblenou,41.403307,2.209290689,Entire home/apt,60,2,249
363601,stylish flat in barcelona center,1837053,Ciutat Vella,el Raval,41.37780502,2.173452941,Entire home/apt,60,32,150
363739,small single/double room in Barcelo,1837622,Sants-Montjuïc,la Bordeta,41.36961019,2.138473893,Private room,40,2,3
364030,"Amazing views, centric apt w/terrac",1839136,Eixample,Sant Antoni,41.37559638,2.161266925,Entire home/apt,130,3,263
365147,"Sunny double room, central location",440881,Eixample,Sant Antoni,41.37818112,2.159669249,Private room,39,3,341
365911,"Low-priced,Super Reviewed Apartment",1260560,Eixample,la Nova Esquerra de l'Eixample,41.37977043,2.154947674,Entire home/apt,113,3,326
370665,vig HAPPY APARTMENT IN EL BORN,1447144,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38457736,2.181175603,Entire home/apt,90,30,365
374491,ROOM WITH A BALCONY IN RAMBLAS 1,1818044,Ciutat Vella,el Barri Gòtic,41.37821566,2.177981663,Private room,25,2,301
374561,HABITACION BAÑO PRIVADO EN RAMBLAS,1818044,Ciutat Vella,el Barri Gòtic,41.37744044,2.177758067,Private room,55,2,365
375961,CENTRIC APARTMENT WITH HUGE TERRACE,1890337,Eixample,la Dreta de l'Eixample,41.39810284,2.162339805,Entire home/apt,77,3,217
377161,Rustic apartment Parc Guell II,1444707,Gràcia,el Coll,41.41894527,2.149280084,Entire home/apt,60,2,274
378998,PRECIOSA Y ACOGEDORA HABITACIÓN ,1903257,Nou Barris,Vilapicina i la Torre Llobeta,41.42617589,2.17423314,Private room,20,1,0
379868,INCREDIBLE VIEW front Sagrada Familia+PRIV.BALCONY,1906952,Eixample,la Sagrada Família,41.40641743,2.170925088,Private room,55,3,159
380400,"Impeccable Cozy Apartment w/ AC, Netflix",865887,Ciutat Vella,la Barceloneta,41.38003309,2.188314536,Entire home/apt,169,2,274
380421,Double room with a balcony,1414100,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38437406,2.179998205,Private room,48,1,149
380903,Bailen II - terrace in the Eixample,1725307,Eixample,la Dreta de l'Eixample,41.39655517,2.173657227,Entire home/apt,75,30,279
382000,Homely Apartment in Sagrada Família - 4 bedrooms,1915191,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40699515,2.168228667,Entire home/apt,110,3,341
384063,nap2 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT,1447144,Eixample,la Dreta de l'Eixample,41.39606274,2.176051903,Entire home/apt,90,2,151
384155,Barcelona Center Beach Top Design,1751133,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333013,2.181247619,Entire home/apt,64,32,327
384464,Paseo de Gracia / Plaza Catalunya,674212,Eixample,la Dreta de l'Eixample,41.38854786,2.169421104,Entire home/apt,160,4,197
384867,A PERFECT DOUBLE ROOM  BCN CENTER,1926968,Eixample,l'Antiga Esquerra de l'Eixample,41.38776913,2.162518097,Private room,20,2,64
385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38178769,2.181787386,Entire home/apt,234,2,183
385728,"YOUR SUITE  ROOM LIGHTFULL PRIVATE BATH, CENTER AC",1930520,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38474205,2.182517654,Private room,55,4,364
393717,Cosy apartment near Las Ramblas,1968590,Ciutat Vella,el Raval,41.37888416,2.167436815,Entire home/apt,105,2,321
394692,A PERFECT ROOM FOR RENT CENTER BCN,1926968,Eixample,l'Antiga Esquerra de l'Eixample,41.38783558,2.161194137,Private room,22,2,126
395050,COLORFUL AND COZY FLAT IN BARCELONAS COOLEST AREA!,1780871,Ciutat Vella,el Raval,41.38068726,2.168590882,Entire home/apt,28,31,315
401481,Centric Apartment in Barcelona,2004002,Eixample,la Dreta de l'Eixample,41.39186396,2.17239985,Private room,38,2,244
401990,LARGE ROOM in a COOL STREET!!,2006133,Eixample,l'Antiga Esquerra de l'Eixample,41.38962327,2.161373918,Private room,50,2,356
402633,BARCELONA CITY CENTRE CHARM,2009370,Sants-Montjuïc,el Poble Sec,41.37424402,2.170444115,Entire home/apt,250,3,198
402657,"Central, Sunny & Charming + Wifi",1117598,Sants-Montjuïc,el Poble Sec,41.37360236,2.159336603,Entire home/apt,75,3,104
408127,Petite chambre confortable,2032512,Eixample,Sant Antoni,41.3757794,2.165373476,Private room,25,3,194
408599,Charming 3bedroom flat with balcony,2034854,Sants-Montjuïc,el Poble Sec,41.37449663,2.158300297,Entire home/apt,75,1,326
410159,Barcelona Center 7 people Apartment,2041901,Eixample,el Fort Pienc,41.39946509,2.175808809,Entire home/apt,125,3,361
412649,Cozy flat by the Magic Fountain,542867,Sants-Montjuïc,la Font de la Guatlla,41.37112499,2.148656868,Entire home/apt,67,2,360
414786,Centric Double Room-Paseo de Gracia,1451449,Eixample,la Dreta de l'Eixample,41.3915422,2.167661853,Private room,28,6,83
415848,"2 br, walking distance to ev-thing Cozy Space",865887,Eixample,la Nova Esquerra de l'Eixample,41.38322927,2.143960477,Entire home/apt,195,4,275
415892,October promo: 6x5. Modernist flat,366654,Eixample,la Dreta de l'Eixample,41.39013742,2.176299264,Entire home/apt,460,2,365
416704,"LARGE DOUBLE ROOM, WIFI, CENTER BCN",1984642,Eixample,el Fort Pienc,41.40001757,2.181351009,Private room,50,3,310
417239,2 DOUBLES BEDROOMS FLAT IN GRACIA,2074943,Gràcia,la Vila de Gràcia,41.40227758,2.157418539,Entire home/apt,97,30,325
417814,Amplia habitación con privacidad,2072631,Eixample,la Sagrada Família,41.40781147,2.175207248,Private room,33,2,277
424137,Spacious apartment just by Las Ramblas,2108468,Ciutat Vella,el Raval,41.37949117,2.174288774,Private room,200,1,260
425639,House with garden,2116153,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40724964,2.146779728,Entire home/apt,400,5,344
430585,Beautiful apartment in the heart of the Gothic,2108468,Ciutat Vella,el Raval,41.37841187,2.174794905,Private room,200,2,265
431054,VILLA OLIMPICA BEAUTIFULL PENTHOUSE,2142963,Sant Martí,el Parc i la Llacuna del Poblenou,41.39479147,2.186915948,Entire home/apt,69,31,221
431331,NEW APARTMENT IN GRACIA NEIGBOURHOO,400416,Gràcia,la Vila de Gràcia,41.40097687,2.155144974,Entire home/apt,47,32,365
432482,PENTHOUSE PANORAMIC VIEW,898600,Eixample,la Dreta de l'Eixample,41.39287836,2.163131815,Entire home/apt,180,2,295
437886,Centric Apartment in Barcelona 2,2004002,Eixample,la Dreta de l'Eixample,41.39120338,2.172383312,Private room,38,2,89
438102,Nice quiet room close to S. Familia,2176121,Eixample,el Fort Pienc,41.39775789,2.181734774,Private room,38,3,348
438123,"Twin for 4-5 Barcelona, Sagrada Familia.",134698,Horta-Guinardó,el Baix Guinardó,41.40947351,2.16947251,Private room,70,2,223
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Gràcia,la Vila de Gràcia,41.40047359,2.159066504,Entire home/apt,126,2,303
440427,Just Next to Sagrada Familia!!!,2041901,Eixample,la Sagrada Família,41.40254479,2.17689022,Entire home/apt,120,3,361
440619,Sagrada Familia Quality double room,2189222,Horta-Guinardó,el Baix Guinardó,41.41252452,2.170773949,Private room,50,1,3
440840,sociable rooms in Raval 2,1457147,Ciutat Vella,el Raval,41.38011697,2.171056632,Private room,25,2,70
440841,sociable rooms in Raval 1,1457147,Ciutat Vella,el Raval,41.37854917,2.17108763,Private room,24,2,72
440996,Apartamento Céntrico en Barcelona,777327,Sants-Montjuïc,Hostafrancs,41.37573963,2.143567741,Entire home/apt,135,3,350
443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Eixample,la Sagrada Família,41.41032304,2.175242154,Entire home/apt,129,3,334
443909,"BARCELONA GOTICO ,great location",2204578,Ciutat Vella,el Barri Gòtic,41.37917154,2.177106428,Private room,60,3,130
446665,Double and Lovely room in Barcelona,2218343,Sants-Montjuïc,la Marina de Port,41.36758208,2.139680427,Private room,39,1,95
446751,Private room in Sagrada Familia Barcelona,2218867,Eixample,la Sagrada Família,41.40564586,2.171347241,Private room,29,3,172
449854,Center location. Magic terrace. 360º views,1267680,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38806738,2.179224583,Entire home/apt,120,3,213
451758,"Bright, elegant loft in center town",1267680,Ciutat Vella,el Raval,41.38201188,2.166177508,Entire home/apt,100,3,83
455623,Studio 25m2 with great views,2264628,Ciutat Vella,el Raval,41.37883485,2.168439578,Private room,55,3,130
456283,In the heart of Gracia District,2075504,Gràcia,la Vila de Gràcia,41.40167677,2.156251914,Private room,57,3,257
456333,DOUBLE ROOM with WIFI,2268672,Eixample,la Dreta de l'Eixample,41.39731347,2.174677266,Private room,28,1,0
457195,Cozy apartment with 3 bedrooms,1405013,Eixample,la Dreta de l'Eixample,41.39412526,2.170144231,Entire home/apt,212,2,329
457411,quality & charm in the coolest area,2273599,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38379677,2.183342188,Entire home/apt,90,31,258
462012,Bungalow with private garden,2296262,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41384814,2.110285352,Private room,30,2,201
462062,CLOSE TO LA FIRA PL ESPAÑA /INCL BRKFAST,16569867,Eixample,la Nova Esquerra de l'Eixample,41.37972872,2.151581459,Private room,33,3,90
462118,NEXT TO CATHEDRAL 1,2262273,Ciutat Vella,el Barri Gòtic,41.38278165,2.178359601,Entire home/apt,138,32,365
462332,Cozy Single Room Barcelona Center,2293257,Eixample,la Nova Esquerra de l'Eixample,41.37878384,2.151974151,Private room,30,3,81
462557,Large room and light. balcony (red),2298462,Eixample,Sant Antoni,41.38464834,2.162162858,Private room,33,2,304
463880,On the beach - Poblenou,2304846,Sant Martí,el Poblenou,41.39898006,2.207557707,Entire home/apt,90,2,289
468639,Big room with exit to sunny terrace,2325968,Sants-Montjuïc,Sants - Badal,41.37383755,2.128109642,Private room,33,4,41
469177,Cozy apartment in Paralel for 8,1432835,Eixample,Sant Antoni,41.3754202,2.159035347,Entire home/apt,90,3,286
471669,El Poblenou* House @ Barcelona,1481173,Sant Martí,el Poblenou,41.39832276,2.199949989,Private room,80,1,364
472062,close to Paseo de Gracia.,2337603,Gràcia,la Vila de Gràcia,41.39852256,2.161592717,Entire home/apt,175,3,339
472779,The Borne,2320210,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38380805,2.181965964,Entire home/apt,90,3,33
473395,Walking distance to Paseo de Gracia,2337603,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39979546,2.151768861,Entire home/apt,180,4,124
473459,GALA - Between Gracia and Sant Gervasi,2337603,Gràcia,la Vila de Gràcia,41.39901992,2.152744107,Entire home/apt,200,4,117
474387,"Des Artistes 716, wifi, central P",1614471,Eixample,el Fort Pienc,41.39499961,2.176377392,Entire home/apt,520,3,364
474669,Confort Apartment 2 Bedrooms WIFI,2353086,Sants-Montjuïc,Sants - Badal,41.37877805,2.129019008,Entire home/apt,105,3,334
475771,I rent apartment in Barcelona,1348524,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4072875,2.162904719,Entire home/apt,35,35,319
475786,Room to rent in beautiful apartment,2358821,Gràcia,Vallcarca i els Penitents,41.41100784,2.146502472,Private room,75,7,365
477256,lightful apartment in poblenou',2365702,Sant Martí,el Parc i la Llacuna del Poblenou,41.40064719,2.194867639,Private room,15,3,349
478173,"Penthouse in Barcelona, Sun terrace",1724144,Sants-Montjuïc,la Bordeta,41.37227612,2.142304746,Entire home/apt,137,3,314
478616,Retrome Barcelona,726695,Eixample,la Dreta de l'Eixample,41.3959376,2.169197299,Private room,150,1,350
478951,Sagrada Familia area - Sicilia,135703,Eixample,el Fort Pienc,41.39897537,2.176922472,Entire home/apt,180,2,316
480975,Loft con gran terraza bcn centro,2272146,Sants-Montjuïc,el Poble Sec,41.37205166,2.165692575,Private room,50,1,0
481739,The Gaudi Suites II,2320210,Eixample,la Dreta de l'Eixample,41.39634326,2.166514395,Entire home/apt,380,3,113
484390,MONTHLY COZY SUNNY - SAGRADA FAM.,2397234,Eixample,la Sagrada Família,41.40227001,2.175172945,Entire home/apt,25,31,82
485011,A Super unique/charming/hip room!,2400841,Eixample,la Dreta de l'Eixample,41.39139656,2.178887144,Private room,62,2,148
487233,BOHEMIAN PENTHOUSE DUPLEX + 2 BIKES,2411278,Sants-Montjuïc,el Poble Sec,41.37059028,2.165218799,Entire home/apt,160,4,69
488341,Single bedroom in the middle of BCN´,9535595,Ciutat Vella,el Barri Gòtic,41.37931205,2.176084007,Private room,30,3,355
490517,The Sagrada Penthouse,2320210,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40555254,2.169050638,Entire home/apt,100,3,113
490742,Big sunny room with terrace,2325968,Sants-Montjuïc,Sants - Badal,41.37422139,2.128465061,Private room,31,4,38
490803,Plaza Sagrada Familia apartmen(1-6),2320210,Eixample,la Sagrada Família,41.4028838,2.171835115,Entire home/apt,115,3,97
490853,Private Balcony in Sagrada Familia,2426746,Eixample,la Sagrada Família,41.40473144,2.173945312,Private room,19,1,332
493122,lightful apartment in poblenou,2365702,Sant Martí,el Parc i la Llacuna del Poblenou,41.40018179,2.194360614,Private room,14,3,346
494834,Sant Pau Barcelona Suites,2320210,Horta-Guinardó,el Baix Guinardó,41.41028767,2.171078518,Entire home/apt,76,3,91
496997,Lovely & Elegant Apartment in Eixample 1-2,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.38793377,2.15853119,Entire home/apt,140,3,199
497545,Delightful & Elegant Paseo de Gracia 2,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.3891537,2.157800544,Entire home/apt,130,3,322
498632,Prime location. Barcelona Apartment,71615,Eixample,l'Antiga Esquerra de l'Eixample,41.38544013,2.158936605,Entire home/apt,65,1,71
502436,FANTASTIC RAMBLAS,2262273,Ciutat Vella,el Barri Gòtic,41.37994002,2.177275436,Entire home/apt,140,33,365
503765,New and sunny apartment near Sagrada Familia,2484443,Eixample,la Dreta de l'Eixample,41.39731095,2.172343069,Entire home/apt,120,4,58
504653,Double bed in Plaza España,2488904,Sants-Montjuïc,la Font de la Guatlla,41.36984989,2.142868785,Private room,35,2,348
504860,Double room in Plaza España,2488904,Sants-Montjuïc,la Font de la Guatlla,41.3711307,2.144678381,Private room,35,2,348
507667,Habitación cerca sagrada familia-2,2176121,Eixample,el Fort Pienc,41.39624753,2.181908122,Private room,50,3,343
507972,House with pool in Heart Gracia! ,2303967,Gràcia,la Vila de Gràcia,41.40763758,2.153728928,Entire home/apt,500,4,115
508212,Central Atico Apartment with Terrace,2504689,Eixample,l'Antiga Esquerra de l'Eixample,41.39111813,2.156097922,Entire home/apt,92,4,39
508685,Single room in Plaza España,2488904,Sants-Montjuïc,la Font de la Guatlla,41.36956588,2.144627992,Private room,25,2,345
510923,Lovely Penthouse in Barcelona,2517389,Sant Andreu,el Congrés i els Indians,41.42255233,2.180609515,Entire home/apt,140,3,98
511739,sf41 NEW 2 BDR FLAT SAGRADA FAMILIA,1447144,Eixample,la Sagrada Família,41.40237958,2.170821103,Entire home/apt,85,2,365
512625,THE WAY WE LIVE ensuite,1027356,Ciutat Vella,el Raval,41.37980019,2.168020005,Private room,42,1,120
512666,"BCN-RENTALS RAMBLA 4, just 7-10 min to Ramblas",488117,Ciutat Vella,el Raval,41.37919894,2.167487626,Entire home/apt,210,6,299
512737,"BCN-RENTALS RAMBLA 3, just 10 min to Ramblas",488117,Ciutat Vella,el Raval,41.37733102,2.16635394,Entire home/apt,130,6,288
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Eixample,el Fort Pienc,41.39953658,2.174651539,Entire home/apt,130,3,123
514572,ENJOY BARCELONA IN A HUGE APARTMENT,2534420,Eixample,la Nova Esquerra de l'Eixample,41.37988855,2.144721062,Entire home/apt,173,3,244
515724,Double Room / Marina & Beach,2540353,Sant Martí,el Parc i la Llacuna del Poblenou,41.39497319,2.189359487,Private room,38,3,331
515729,Stay close to Sagrada Family temple,2540372,Eixample,la Sagrada Família,41.40573755,2.175555712,Private room,68,2,365
516102,Barcelona International Stop !!!,1332544,Eixample,la Nova Esquerra de l'Eixample,41.38083259,2.146784187,Private room,39,2,61
516340,Paseo de Gracia/Plaza Catalunya I,674212,Eixample,la Dreta de l'Eixample,41.39032644,2.168118689,Entire home/apt,165,2,11
517407,Luxury Apartment Sagrada Familia,1093718,Eixample,el Fort Pienc,41.399398,2.177216047,Entire home/apt,234,2,33
518247,Ideal apartment in central,2551150,Eixample,Sant Antoni,41.37713693,2.162088538,Entire home/apt,135,2,361
519494,CHARMING HOUSE IN BCN NEAR BEACH,2556699,Sant Martí,la Vila Olímpica del Poblenou,41.39284388,2.194338722,Entire home/apt,247,3,67
519566,Comfy double room Barcelona Center,1206797,Ciutat Vella,el Barri Gòtic,41.38110357,2.178909337,Private room,40,2,314
519631,Great location 1870´s charming home,1009636,Eixample,la Dreta de l'Eixample,41.39340474,2.173021317,Entire home/apt,198,1,237
520389,Great Design apartment in Barcelona center,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.38853176,2.159278174,Entire home/apt,150,3,294
522705,"MODERN FLAT, BIG TERRACE BCN CENTER",2570705,Eixample,la Dreta de l'Eixample,41.39672279,2.169745815,Entire home/apt,81,4,241
522987,Between Sagrada F. & the Beach DBL Room,1697782,Eixample,el Fort Pienc,41.39968305,2.181696714,Private room,18,3,23
526016,CAROLINAHOUSE 1,2585816,Eixample,Sant Antoni,41.37830977,2.159569456,Private room,35,3,52
526094,"Nice, sunny & quite single room in the center",2586242,Ciutat Vella,el Raval,41.37847444,2.172377505,Private room,45,1,313
528979,Acogedora suite y mucho encanto!,2598629,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39760127,2.154040689,Private room,55,2,348
531195,Bright four bedroom apartment with balconies,2608724,Eixample,Sant Antoni,41.37512563,2.167505804,Entire home/apt,350,3,154
531851,Luxury Barcelona Center Up to 12,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.39038786,2.157036494,Entire home/apt,280,4,53
